t,x,y,z,states,label
182.0,1002.0411987304688,1028.09912109375,0.0,0.0,0.0
182.0,1023.6898803710938,1105.9498291015625,0.0,0.0,0.0
182.0,1059.5894775390625,1215.244873046875,0.0,0.0,0.0
182.0,1096.255126953125,1132.8519287109375,0.0,0.0,0.0
182.0,1114.8731689453125,979.4307250976562,0.0,0.0,0.0
182.0,1132.920654296875,1026.8165283203125,0.0,0.0,0.0
182.0,1141.0770263671875,1216.2750244140625,0.0,0.0,0.0
182.0,1142.540771484375,1525.2010498046875,0.0,0.0,0.0
182.0,1158.9537353515625,984.0687866210938,0.0,0.0,0.0
182.0,1168.2315673828125,1531.197021484375,0.0,0.0,0.0
182.0,1181.1153564453125,1127.781982421875,0.0,0.0,0.0
183.0,3.708683490753174,723.30810546875,0.0,0.0,2.0
183.0,23.04653549194336,316.4267272949219,0.0,0.0,0.0
183.0,22.223094940185547,681.0336303710938,0.0,0.0,0.0
183.0,48.169525146484375,386.27850341796875,0.0,0.0,0.0
183.0,47.67741775512695,711.865234375,0.0,0.0,0.0
183.0,57.0119743347168,260.5880126953125,0.0,0.0,0.0
183.0,62.90761947631836,757.4307250976562,0.0,0.0,0.0
183.0,66.02229309082031,342.31610107421875,0.0,0.0,0.0
183.0,103.04741668701172,241.8728485107422,0.0,0.0,0.0
183.0,125.27948760986328,352.75665283203125,0.0,0.0,0.0
183.0,188.53701782226562,804.1007080078125,0.0,0.0,0.0
183.0,199.11911010742188,1351.043212890625,0.0,0.0,0.0
183.0,222.1825714111328,1319.1312255859375,0.0,0.0,0.0
183.0,238.8607177734375,1281.583251953125,0.0,0.0,0.0
183.0,259.9706115722656,1349.92431640625,0.0,0.0,0.0
183.0,291.8576965332031,994.5136108398438,0.0,0.0,0.0
183.0,318.0238037109375,975.6648559570312,0.0,0.0,0.0
183.0,321.09552001953125,1009.0487060546875,0.0,0.0,0.0
183.0,399.3509826660156,149.42617797851562,0.0,0.0,0.0
183.0,407.65185546875,114.09166717529297,0.0,0.0,0.0
183.0,428.2247314453125,531.0711669921875,0.0,0.0,0.0
183.0,450.1554870605469,506.1635437011719,0.0,0.0,0.0
183.0,494.522705078125,946.3440551757812,0.0,0.0,0.0
183.0,496.7248229980469,1130.984375,0.0,0.0,0.0
183.0,504.8214416503906,897.04345703125,0.0,0.0,0.0
183.0,531.1126708984375,1165.8760986328125,0.0,0.0,0.0
183.0,593.01416015625,1086.964599609375,0.0,0.0,3.0
183.0,608.0902709960938,1333.812255859375,0.0,0.0,0.0
183.0,612.452880859375,339.75372314453125,0.0,0.0,0.0
183.0,632.0818481445312,953.5455932617188,0.0,0.0,0.0
183.0,631.8980102539062,426.6099853515625,0.0,0.0,0.0
183.0,644.79638671875,1309.1966552734375,0.0,0.0,0.0
183.0,632.6071166992188,1077.9404296875,0.0,0.0,3.0
183.0,637.5516967773438,1.1724138259887695,0.0,0.0,3.0
183.0,653.6817016601562,557.2359008789062,0.0,0.0,0.0
183.0,655.9284057617188,344.9889221191406,0.0,0.0,0.0
183.0,659.5149536132812,1039.9864501953125,0.0,0.0,0.0
183.0,671.3712158203125,472.14117431640625,0.0,0.0,0.0
183.0,674.3101806640625,596.6235961914062,0.0,0.0,0.0
183.0,694.3875732421875,303.4275207519531,0.0,0.0,0.0
183.0,707.369140625,960.6023559570312,0.0,0.0,0.0
183.0,708.9246215820312,644.3092041015625,0.0,0.0,0.0
183.0,714.6468505859375,454.28656005859375,0.0,0.0,0.0
183.0,723.6118774414062,1156.357177734375,0.0,0.0,0.0
183.0,746.1595458984375,697.3705444335938,0.0,0.0,0.0
183.0,751.17822265625,490.75372314453125,0.0,0.0,0.0
183.0,754.5804443359375,406.6659240722656,0.0,0.0,0.0
183.0,757.7476806640625,561.4573364257812,0.0,0.0,0.0
183.0,751.7697143554688,1168.5928955078125,0.0,0.0,0.0
183.0,777.0308837890625,627.8495483398438,0.0,0.0,0.0
183.0,783.4981079101562,960.4647827148438,0.0,0.0,0.0
183.0,785.87060546875,1123.065185546875,0.0,0.0,0.0
183.0,794.9507446289062,413.14013671875,0.0,0.0,0.0
183.0,821.5360107421875,518.5025634765625,0.0,0.0,0.0
183.0,815.4893188476562,955.2796020507812,0.0,0.0,0.0
183.0,852.0939331054688,606.1675415039062,0.0,0.0,0.0
183.0,874.7969970703125,1004.4608154296875,0.0,0.0,0.0
183.0,871.4070434570312,1419.331298828125,0.0,0.0,0.0
183.0,875.585693359375,482.4772033691406,0.0,0.0,0.0
183.0,889.7337646484375,1091.4345703125,0.0,0.0,0.0
183.0,904.14453125,1172.8282470703125,0.0,0.0,0.0
183.0,922.5006103515625,1053.462646484375,0.0,0.0,0.0
183.0,925.3938598632812,578.3643188476562,0.0,0.0,0.0
183.0,929.2340698242188,1386.4622802734375,0.0,0.0,0.0
183.0,932.4774169921875,477.29302978515625,0.0,0.0,0.0
183.0,951.2030639648438,1301.437744140625,0.0,0.0,0.0
183.0,954.7322387695312,526.66943359375,0.0,0.0,0.0
183.0,988.0502319335938,1186.906005859375,0.0,0.0,0.0
183.0,992.4995727539062,1253.7947998046875,0.0,0.0,0.0
183.0,1000.6754150390625,1028.157470703125,0.0,0.0,0.0
183.0,1002.9768676757812,491.72210693359375,0.0,0.0,0.0
183.0,1023.8253784179688,1104.77197265625,0.0,0.0,0.0
183.0,1061.1376953125,1214.8056640625,0.0,0.0,0.0
183.0,1097.9678955078125,1131.448974609375,0.0,0.0,0.0
183.0,1114.897705078125,979.8209228515625,0.0,0.0,0.0
183.0,1132.7940673828125,1026.218505859375,0.0,0.0,0.0
183.0,1140.8182373046875,1217.8265380859375,0.0,0.0,0.0
183.0,1141.07275390625,1526.1636962890625,0.0,0.0,0.0
183.0,1158.1458740234375,985.219482421875,0.0,0.0,0.0
183.0,1167.724853515625,1529.377685546875,0.0,0.0,0.0
183.0,1181.018798828125,1126.6756591796875,0.0,0.0,0.0
184.0,3.8612565994262695,723.1387329101562,0.0,0.0,2.0
184.0,22.41044807434082,317.10540771484375,0.0,0.0,0.0
184.0,25.754737854003906,679.7346801757812,0.0,0.0,0.0
184.0,49.41801452636719,385.6862487792969,0.0,0.0,0.0
184.0,49.24858856201172,712.419189453125,0.0,0.0,0.0
184.0,60.25175476074219,259.88641357421875,0.0,0.0,0.0
184.0,62.835838317871094,758.4578247070312,0.0,0.0,0.0
184.0,68.51848602294922,341.7402648925781,0.0,0.0,0.0
184.0,102.72648620605469,241.61080932617188,0.0,0.0,0.0
184.0,125.03301239013672,354.71246337890625,0.0,0.0,0.0
184.0,190.24581909179688,803.7315673828125,0.0,0.0,0.0
184.0,200.20211791992188,1350.315673828125,0.0,0.0,0.0
184.0,223.38287353515625,1319.4150390625,0.0,0.0,0.0
184.0,238.17987060546875,1280.81689453125,0.0,0.0,0.0
184.0,258.6954040527344,1350.614990234375,0.0,0.0,0.0
184.0,292.2265319824219,996.2039794921875,0.0,0.0,0.0
184.0,317.3038330078125,973.7057495117188,0.0,0.0,0.0
184.0,322.5461120605469,1008.3399658203125,0.0,0.0,0.0
184.0,398.339111328125,149.6854248046875,0.0,0.0,0.0
184.0,408.0074462890625,114.698974609375,0.0,0.0,0.0
184.0,428.1776428222656,529.5167846679688,0.0,0.0,0.0
184.0,451.13934326171875,505.9275817871094,0.0,0.0,0.0
184.0,495.7719421386719,1130.6298828125,0.0,0.0,0.0
184.0,496.9337158203125,947.1748657226562,0.0,0.0,0.0
184.0,503.3133544921875,896.8320922851562,0.0,0.0,0.0
184.0,530.277099609375,1165.3189697265625,0.0,0.0,0.0
184.0,588.3297119140625,1084.250732421875,0.0,0.0,3.0
184.0,608.8099975585938,1332.925048828125,0.0,0.0,0.0
184.0,613.1585693359375,339.5048522949219,0.0,0.0,0.0
184.0,631.9717407226562,955.00537109375,0.0,0.0,0.0
184.0,632.0292358398438,427.8596496582031,0.0,0.0,0.0
184.0,632.689453125,1081.9710693359375,0.0,0.0,3.0
184.0,645.9989624023438,1307.7149658203125,0.0,0.0,0.0
184.0,655.4497680664062,346.2314453125,0.0,0.0,0.0
184.0,655.57568359375,555.65869140625,0.0,0.0,0.0
184.0,659.7662353515625,1039.1441650390625,0.0,0.0,0.0
184.0,670.9349975585938,472.1677551269531,0.0,0.0,0.0
184.0,677.3623657226562,595.2847900390625,0.0,0.0,0.0
184.0,694.562255859375,301.3305969238281,0.0,0.0,0.0
184.0,707.967529296875,962.6112670898438,0.0,0.0,0.0
184.0,708.9227294921875,642.9938354492188,0.0,0.0,0.0
184.0,713.3431396484375,450.10968017578125,0.0,0.0,0.0
184.0,719.1298217773438,1159.42822265625,0.0,0.0,0.0
184.0,746.0672607421875,696.1336059570312,0.0,0.0,0.0
184.0,753.1132202148438,403.3952331542969,0.0,0.0,0.0
184.0,750.4706420898438,485.0,0.0,0.0,0.0
184.0,748.7357177734375,1173.869384765625,0.0,0.0,0.0
184.0,761.4622192382812,559.9603881835938,0.0,0.0,0.0
184.0,779.4216918945312,629.8453979492188,0.0,0.0,0.0
184.0,782.3959350585938,1122.407958984375,0.0,0.0,0.0
184.0,783.2842407226562,958.3895874023438,0.0,0.0,0.0
184.0,794.0076904296875,411.95147705078125,0.0,0.0,0.0
184.0,815.4263305664062,955.7040405273438,0.0,0.0,0.0
184.0,823.564208984375,517.6846923828125,0.0,0.0,0.0
184.0,852.91357421875,604.7490844726562,0.0,0.0,0.0
184.0,872.9541015625,1003.1365966796875,0.0,0.0,0.0
184.0,873.4512939453125,481.59686279296875,0.0,0.0,0.0
184.0,871.5325317382812,1418.56103515625,0.0,0.0,0.0
184.0,887.5635375976562,1093.1334228515625,0.0,0.0,0.0
184.0,901.3510131835938,1170.9635009765625,0.0,0.0,0.0
184.0,917.4371337890625,1050.390380859375,0.0,0.0,0.0
184.0,923.9411010742188,577.9495239257812,0.0,0.0,0.0
184.0,928.071533203125,1384.82763671875,0.0,0.0,0.0
184.0,931.9512329101562,477.6243896484375,0.0,0.0,0.0
184.0,952.3096923828125,1303.5172119140625,0.0,0.0,0.0
184.0,954.3955688476562,526.2578735351562,0.0,0.0,0.0
184.0,988.463623046875,1185.9412841796875,0.0,0.0,0.0
184.0,992.14892578125,1253.7681884765625,0.0,0.0,0.0
184.0,997.7048950195312,1026.3768310546875,0.0,0.0,0.0
184.0,1004.2291870117188,491.0843811035156,0.0,0.0,0.0
184.0,1022.86181640625,1102.9696044921875,0.0,0.0,0.0
184.0,1062.5052490234375,1214.7847900390625,0.0,0.0,0.0
184.0,1100.4599609375,1129.338623046875,0.0,0.0,0.0
184.0,1114.1837158203125,979.62646484375,0.0,0.0,0.0
184.0,1132.43994140625,1025.5767822265625,0.0,0.0,0.0
184.0,1138.155029296875,1216.8736572265625,0.0,0.0,0.0
184.0,1140.9837646484375,1526.780517578125,0.0,0.0,0.0
184.0,1156.6282958984375,984.6064453125,0.0,0.0,0.0
184.0,1168.0428466796875,1528.4053955078125,0.0,0.0,0.0
184.0,1181.298583984375,1126.028564453125,0.0,0.0,0.0
185.0,4.290398120880127,720.83837890625,0.0,0.0,2.0
185.0,21.720773696899414,319.59228515625,0.0,0.0,0.0
185.0,26.858718872070312,679.5054931640625,0.0,0.0,0.0
185.0,49.63404846191406,385.57696533203125,0.0,0.0,0.0
185.0,50.7271728515625,713.0612182617188,0.0,0.0,0.0
185.0,60.86879348754883,259.2647705078125,0.0,0.0,0.0
185.0,67.26266479492188,759.8115234375,0.0,0.0,0.0
185.0,68.6246337890625,339.06060791015625,0.0,0.0,0.0
185.0,103.73621368408203,241.64431762695312,0.0,0.0,0.0
185.0,124.43797302246094,353.0485534667969,0.0,0.0,0.0
185.0,191.250244140625,802.4249267578125,0.0,0.0,0.0
185.0,200.63636779785156,1350.353271484375,0.0,0.0,0.0
185.0,224.70347595214844,1320.2857666015625,0.0,0.0,0.0
185.0,238.1704864501953,1281.2677001953125,0.0,0.0,0.0
185.0,255.90609741210938,1354.75244140625,0.0,0.0,0.0
185.0,292.2916259765625,996.7597045898438,0.0,0.0,0.0
185.0,317.7670593261719,973.507568359375,0.0,0.0,0.0
185.0,323.7140197753906,1007.3930053710938,0.0,0.0,0.0
185.0,398.25213623046875,148.1695098876953,0.0,0.0,0.0
185.0,409.8221740722656,115.324951171875,0.0,0.0,0.0
185.0,427.9813537597656,528.46337890625,0.0,0.0,0.0
185.0,452.0920104980469,508.3382873535156,0.0,0.0,0.0
185.0,494.77178955078125,1131.0665283203125,0.0,0.0,0.0
185.0,497.86444091796875,946.7653198242188,0.0,0.0,0.0
185.0,502.6259460449219,896.84765625,0.0,0.0,0.0
185.0,529.553955078125,1165.682373046875,0.0,0.0,0.0
185.0,588.58642578125,1083.5206298828125,0.0,0.0,2.0
185.0,609.42333984375,1332.57666015625,0.0,0.0,0.0
185.0,613.5886840820312,340.8791198730469,0.0,0.0,0.0
185.0,631.4832153320312,956.1878662109375,0.0,0.0,0.0
185.0,634.4060668945312,427.06524658203125,0.0,0.0,0.0
185.0,646.0042114257812,1306.0648193359375,0.0,0.0,0.0
185.0,635.8613891601562,1087.269775390625,0.0,0.0,3.0
185.0,656.9248046875,345.7698974609375,0.0,0.0,0.0
185.0,657.7630004882812,555.3035888671875,0.0,0.0,0.0
185.0,662.353271484375,1040.527099609375,0.0,0.0,0.0
185.0,671.6472778320312,473.0581359863281,0.0,0.0,0.0
185.0,678.375,596.1691284179688,0.0,0.0,0.0
185.0,693.3001708984375,300.32080078125,0.0,0.0,0.0
185.0,706.9496459960938,642.6885375976562,0.0,0.0,0.0
185.0,710.4321899414062,965.3950805664062,0.0,0.0,0.0
185.0,711.3045654296875,447.26953125,0.0,0.0,0.0
185.0,716.625,1162.3704833984375,0.0,0.0,0.0
185.0,747.4301147460938,695.4301147460938,0.0,0.0,0.0
185.0,745.0881958007812,1174.447265625,0.0,0.0,0.0
185.0,753.200927734375,402.07763671875,0.0,0.0,0.0
185.0,749.9171752929688,480.4089050292969,0.0,0.0,0.0
185.0,764.4990234375,559.3695068359375,0.0,0.0,0.0
185.0,778.0073852539062,1121.0257568359375,0.0,0.0,0.0
185.0,781.18359375,630.0276489257812,0.0,0.0,0.0
185.0,782.5159912109375,957.9527587890625,0.0,0.0,0.0
185.0,792.4237670898438,409.3779296875,0.0,0.0,0.0
185.0,815.8773803710938,955.3488159179688,0.0,0.0,0.0
185.0,824.8577880859375,516.5828247070312,0.0,0.0,0.0
185.0,853.6085205078125,605.4533081054688,0.0,0.0,0.0
185.0,871.2620239257812,1001.1937255859375,0.0,0.0,0.0
185.0,871.4600219726562,481.193115234375,0.0,0.0,0.0
185.0,872.6778564453125,1420.332275390625,0.0,0.0,0.0
185.0,886.57373046875,1096.2742919921875,0.0,0.0,0.0
185.0,897.4295043945312,1170.3355712890625,0.0,0.0,0.0
185.0,914.5265502929688,1047.913818359375,0.0,0.0,0.0
185.0,926.1812133789062,579.7515869140625,0.0,0.0,0.0
185.0,927.643310546875,1384.15625,0.0,0.0,0.0
185.0,933.3483276367188,478.2876281738281,0.0,0.0,0.0
185.0,952.9666748046875,1303.5909423828125,0.0,0.0,0.0
185.0,955.670654296875,527.0179443359375,0.0,0.0,0.0
185.0,988.4407958984375,1186.8294677734375,0.0,0.0,0.0
185.0,992.2815551757812,1254.0531005859375,0.0,0.0,0.0
185.0,996.1927490234375,1023.9437866210938,0.0,0.0,0.0
185.0,1006.0625610351562,491.5849914550781,0.0,0.0,0.0
185.0,1022.7606201171875,1101.591064453125,0.0,0.0,0.0
185.0,1063.946044921875,1213.970947265625,0.0,0.0,0.0
185.0,1102.7218017578125,1125.7008056640625,0.0,0.0,0.0
185.0,1116.2169189453125,978.9151611328125,0.0,0.0,0.0
185.0,1134.0196533203125,1023.3865356445312,0.0,0.0,0.0
185.0,1137.3843994140625,1216.406982421875,0.0,0.0,0.0
185.0,1141.6058349609375,1526.6085205078125,0.0,0.0,0.0
185.0,1156.140380859375,983.2169189453125,0.0,0.0,0.0
185.0,1169.09423828125,1526.663818359375,0.0,0.0,0.0
185.0,1181.3839111328125,1126.7828369140625,0.0,0.0,0.0
186.0,5.460526466369629,721.8195190429688,0.0,0.0,2.0
186.0,22.117534637451172,320.59716796875,0.0,0.0,0.0
186.0,26.092510223388672,679.3161010742188,0.0,0.0,0.0
186.0,51.793479919433594,383.4248962402344,0.0,0.0,0.0
186.0,51.212982177734375,713.3462524414062,0.0,0.0,0.0
186.0,61.64069747924805,258.91046142578125,0.0,0.0,0.0
186.0,70.20446014404297,336.4399108886719,0.0,0.0,0.0
186.0,70.46541595458984,759.1559448242188,0.0,0.0,0.0
186.0,102.233154296875,241.13690185546875,0.0,0.0,0.0
186.0,124.87907409667969,351.095703125,0.0,0.0,0.0
186.0,192.474365234375,803.5611572265625,0.0,0.0,0.0
186.0,198.68472290039062,1351.3177490234375,0.0,0.0,0.0
186.0,226.21119689941406,1322.3360595703125,0.0,0.0,0.0
186.0,238.2700958251953,1282.8392333984375,0.0,0.0,0.0
186.0,254.89390563964844,1357.0657958984375,0.0,0.0,0.0
186.0,292.25,996.8096923828125,0.0,0.0,0.0
186.0,317.7874450683594,973.0037231445312,0.0,0.0,0.0
186.0,323.1257019042969,1005.20263671875,0.0,0.0,0.0
186.0,399.71099853515625,149.93487548828125,0.0,0.0,0.0
186.0,411.1194152832031,116.96809387207031,0.0,0.0,0.0
186.0,428.1578369140625,528.001220703125,0.0,0.0,0.0
186.0,452.7108154296875,509.0905456542969,0.0,0.0,0.0
186.0,494.19720458984375,1130.89697265625,0.0,0.0,0.0
186.0,499.62286376953125,947.3314208984375,0.0,0.0,0.0
186.0,501.8446350097656,896.4124145507812,0.0,0.0,0.0
186.0,528.670654296875,1164.1787109375,0.0,0.0,0.0
186.0,589.5762939453125,1082.28369140625,0.0,0.0,0.0
186.0,610.6513061523438,1332.42529296875,0.0,0.0,0.0
186.0,613.9030151367188,341.1208190917969,0.0,0.0,0.0
186.0,631.8107299804688,957.2125244140625,0.0,0.0,0.0
186.0,632.9320678710938,429.3378601074219,0.0,0.0,0.0
186.0,644.4089965820312,1304.666259765625,0.0,0.0,0.0
186.0,642.7620849609375,1092.8634033203125,0.0,0.0,3.0
186.0,656.1428833007812,346.0067443847656,0.0,0.0,0.0
186.0,658.3549194335938,554.9988403320312,0.0,0.0,0.0
186.0,663.9423217773438,1039.4036865234375,0.0,0.0,0.0
186.0,672.3295288085938,473.61175537109375,0.0,0.0,0.0
186.0,679.83349609375,596.3180541992188,0.0,0.0,0.0
186.0,692.6741333007812,299.3608703613281,0.0,0.0,0.0
186.0,710.3809814453125,965.1707763671875,0.0,0.0,0.0
186.0,707.7426147460938,643.8611450195312,0.0,0.0,0.0
186.0,709.4544677734375,444.4233093261719,0.0,0.0,0.0
186.0,714.5574951171875,1164.9752197265625,0.0,0.0,0.0
186.0,750.0360717773438,695.1417236328125,0.0,0.0,0.0
186.0,742.7460327148438,1173.9605712890625,0.0,0.0,0.0
186.0,747.6331176757812,477.91900634765625,0.0,0.0,0.0
186.0,753.3901977539062,400.6376953125,0.0,0.0,0.0
186.0,766.1835327148438,557.8575439453125,0.0,0.0,0.0
186.0,776.1951904296875,1122.1365966796875,0.0,0.0,0.0
186.0,782.0567626953125,629.5949096679688,0.0,0.0,0.0
186.0,781.6507568359375,956.6834106445312,0.0,0.0,0.0
186.0,791.935302734375,408.1487731933594,0.0,0.0,0.0
186.0,815.9095458984375,955.0552368164062,0.0,0.0,0.0
186.0,826.3148803710938,517.7598876953125,0.0,0.0,0.0
186.0,854.163818359375,604.3604125976562,0.0,0.0,0.0
186.0,869.7341918945312,1000.1741943359375,0.0,0.0,0.0
186.0,870.6646118164062,480.4039306640625,0.0,0.0,0.0
186.0,874.9129028320312,1422.9384765625,0.0,0.0,0.0
186.0,883.526611328125,1099.2244873046875,0.0,0.0,0.0
186.0,895.0867919921875,1171.3848876953125,0.0,0.0,0.0
186.0,915.8247680664062,1045.212158203125,0.0,0.0,0.0
186.0,927.8360595703125,1383.42041015625,0.0,0.0,0.0
186.0,927.2869262695312,580.9686889648438,0.0,0.0,0.0
186.0,931.5166015625,477.0047607421875,0.0,0.0,0.0
186.0,952.478515625,1303.886474609375,0.0,0.0,0.0
186.0,955.186767578125,525.9728393554688,0.0,0.0,0.0
186.0,989.8833618164062,1187.412353515625,0.0,0.0,0.0
186.0,992.9087524414062,1254.2037353515625,0.0,0.0,0.0
186.0,995.1807861328125,1022.6878662109375,0.0,0.0,0.0
186.0,1006.7430419921875,491.62744140625,0.0,0.0,0.0
186.0,1020.9874267578125,1100.3033447265625,0.0,0.0,0.0
186.0,1065.976318359375,1213.9588623046875,0.0,0.0,0.0
186.0,1105.751708984375,1122.98291015625,0.0,0.0,0.0
186.0,1115.8148193359375,980.044189453125,0.0,0.0,0.0
186.0,1130.371337890625,1021.7333984375,0.0,0.0,0.0
186.0,1137.91943359375,1214.026123046875,0.0,0.0,0.0
186.0,1142.173828125,1526.4625244140625,0.0,0.0,0.0
186.0,1157.0814208984375,982.52294921875,0.0,0.0,0.0
186.0,1169.3016357421875,1523.7279052734375,0.0,0.0,0.0
186.0,1181.2781982421875,1126.810546875,0.0,0.0,0.0
187.0,5.601801872253418,722.71533203125,0.0,0.0,2.0
187.0,21.730484008789062,321.58551025390625,0.0,0.0,0.0
187.0,26.172103881835938,680.109130859375,0.0,0.0,0.0
187.0,52.57197952270508,382.63189697265625,0.0,0.0,0.0
187.0,51.636775970458984,713.8887329101562,0.0,0.0,0.0
187.0,60.875144958496094,257.3768615722656,0.0,0.0,0.0
187.0,70.708740234375,335.290283203125,0.0,0.0,0.0
187.0,72.34988403320312,759.8759155273438,0.0,0.0,0.0
187.0,102.0054931640625,240.23297119140625,0.0,0.0,0.0
187.0,126.06204223632812,348.6614074707031,0.0,0.0,0.0
187.0,193.78152465820312,804.0516357421875,0.0,0.0,0.0
187.0,198.6350860595703,1355.2315673828125,0.0,0.0,0.0
187.0,228.88255310058594,1325.1220703125,0.0,0.0,0.0
187.0,238.8272247314453,1283.6031494140625,0.0,0.0,0.0
187.0,254.7061004638672,1360.655029296875,0.0,0.0,0.0
187.0,292.2416687011719,995.02587890625,0.0,0.0,0.0
187.0,317.53887939453125,971.9926147460938,0.0,0.0,0.0
187.0,324.25677490234375,1004.6184692382812,0.0,0.0,0.0
187.0,403.7464904785156,153.84634399414062,0.0,0.0,0.0
187.0,411.6326599121094,117.32106018066406,0.0,0.0,0.0
187.0,428.9512023925781,528.3629760742188,0.0,0.0,0.0
187.0,452.5102233886719,508.6098327636719,0.0,0.0,0.0
187.0,493.0737609863281,1130.860595703125,0.0,0.0,0.0
187.0,501.226318359375,897.1804809570312,0.0,0.0,0.0
187.0,504.9427795410156,949.0300903320312,0.0,0.0,0.0
187.0,527.38916015625,1163.3126220703125,0.0,0.0,0.0
187.0,586.4487915039062,1083.9300537109375,0.0,0.0,0.0
187.0,611.6767578125,1332.5845947265625,0.0,0.0,0.0
187.0,613.8299560546875,340.5475769042969,0.0,0.0,0.0
187.0,631.7723388671875,956.964111328125,0.0,0.0,0.0
187.0,634.0928344726562,428.6769714355469,0.0,0.0,0.0
187.0,643.75390625,1304.4683837890625,0.0,0.0,0.0
187.0,642.3876953125,1094.6295166015625,0.0,0.0,0.0
187.0,656.0767211914062,345.5931396484375,0.0,0.0,0.0
187.0,658.475341796875,556.439453125,0.0,0.0,0.0
187.0,664.945068359375,1037.4114990234375,0.0,0.0,0.0
187.0,673.150146484375,473.59161376953125,0.0,0.0,0.0
187.0,682.41552734375,596.0503540039062,0.0,0.0,0.0
187.0,692.1098022460938,299.35784912109375,0.0,0.0,0.0
187.0,709.9571533203125,965.197998046875,0.0,0.0,0.0
187.0,708.43896484375,442.9698181152344,0.0,0.0,0.0
187.0,710.252685546875,644.1026000976562,0.0,0.0,0.0
187.0,713.6515502929688,1167.6572265625,0.0,0.0,0.0
187.0,741.3963623046875,1178.62353515625,0.0,0.0,0.0
187.0,745.5704956054688,473.04656982421875,0.0,0.0,0.0
187.0,751.4118041992188,693.2442626953125,0.0,0.0,0.0
187.0,754.12060546875,400.8577880859375,0.0,0.0,0.0
187.0,766.0764770507812,554.78662109375,0.0,0.0,0.0
187.0,773.8666381835938,1122.03564453125,0.0,0.0,0.0
187.0,782.3469848632812,629.4963989257812,0.0,0.0,0.0
187.0,781.4649658203125,958.1353149414062,0.0,0.0,0.0
187.0,792.9221801757812,407.16082763671875,0.0,0.0,0.0
187.0,815.2567749023438,954.0887451171875,0.0,0.0,0.0
187.0,826.442138671875,518.201904296875,0.0,0.0,0.0
187.0,856.7387084960938,604.5618286132812,0.0,0.0,0.0
187.0,868.3355712890625,999.9220581054688,0.0,0.0,0.0
187.0,872.77197265625,480.44146728515625,0.0,0.0,0.0
187.0,875.5599365234375,1424.2252197265625,0.0,0.0,0.0
187.0,881.1965942382812,1101.0775146484375,0.0,0.0,0.0
187.0,892.3812255859375,1173.9444580078125,0.0,0.0,0.0
187.0,917.9339599609375,1041.0718994140625,0.0,0.0,0.0
187.0,927.6486206054688,1381.861328125,0.0,0.0,0.0
187.0,926.0541381835938,581.1613159179688,0.0,0.0,0.0
187.0,931.3734741210938,474.66302490234375,0.0,0.0,0.0
187.0,951.2399291992188,1302.951416015625,0.0,0.0,0.0
187.0,955.1815795898438,525.1898803710938,0.0,0.0,0.0
187.0,990.539306640625,1188.0074462890625,0.0,0.0,0.0
187.0,988.12353515625,1244.0152587890625,0.0,0.0,0.0
187.0,995.5032348632812,1021.77099609375,0.0,0.0,0.0
187.0,999.9063110351562,1266.908447265625,0.0,0.0,0.0
187.0,1008.132080078125,491.7096862792969,0.0,0.0,0.0
187.0,1019.6743774414062,1100.0611572265625,0.0,0.0,0.0
187.0,1067.00927734375,1213.1712646484375,0.0,0.0,0.0
187.0,1107.5435791015625,1121.3382568359375,0.0,0.0,0.0
187.0,1116.625244140625,980.01416015625,0.0,0.0,0.0
187.0,1129.9599609375,1021.086181640625,0.0,0.0,0.0
187.0,1137.5753173828125,1213.1181640625,0.0,0.0,0.0
187.0,1143.013427734375,1523.4652099609375,0.0,0.0,0.0
187.0,1157.869140625,980.9474487304688,0.0,0.0,0.0
187.0,1169.0235595703125,1522.36328125,0.0,0.0,0.0
187.0,1180.9747314453125,1126.8775634765625,0.0,0.0,0.0
188.0,6.191347599029541,721.3211059570312,0.0,0.0,2.0
188.0,21.83409309387207,321.1011962890625,0.0,0.0,0.0
188.0,27.492769241333008,681.0989990234375,0.0,0.0,0.0
188.0,52.54735565185547,715.0847778320312,0.0,0.0,0.0
188.0,54.47343063354492,381.84735107421875,0.0,0.0,0.0
188.0,59.66902160644531,256.96466064453125,0.0,0.0,0.0
188.0,72.5140609741211,334.5906982421875,0.0,0.0,0.0
188.0,74.5108413696289,758.5469970703125,0.0,0.0,0.0
188.0,102.6215591430664,239.8547821044922,0.0,0.0,0.0
188.0,124.42138671875,350.474853515625,0.0,0.0,0.0
188.0,195.3806610107422,804.2527465820312,0.0,0.0,0.0
188.0,199.7679901123047,1356.1265869140625,0.0,0.0,0.0
188.0,229.6207733154297,1328.0992431640625,0.0,0.0,0.0
188.0,240.4795379638672,1285.560302734375,0.0,0.0,0.0
188.0,256.05816650390625,1362.0296630859375,0.0,0.0,0.0
188.0,292.0,994.4761352539062,0.0,0.0,0.0
188.0,316.9402160644531,971.0597534179688,0.0,0.0,0.0
188.0,324.9100341796875,1004.202392578125,0.0,0.0,0.0
188.0,405.6736755371094,154.1038360595703,0.0,0.0,0.0
188.0,410.9799499511719,115.34769439697266,0.0,0.0,0.0
188.0,429.0650634765625,528.0382690429688,0.0,0.0,0.0
188.0,452.9067077636719,509.0123596191406,0.0,0.0,0.0
188.0,492.05206298828125,1130.308837890625,0.0,0.0,0.0
188.0,501.2220764160156,897.1146240234375,0.0,0.0,0.0
