t,x,y,z,label
114,977.8638305664062,844.5724487304688,0.0,0
114,1195.74560546875,856.7066040039062,0.0,0
114,1426.3348388671875,867.8173828125,0.0,0
114,509.5888977050781,878.69384765625,0.0,0
114,567.2227172851562,897.6828002929688,0.0,0
114,1020.7505493164062,905.9429931640625,0.0,0
114,519.4320068359375,938.621337890625,0.0,0
114,1301.136962890625,943.2739868164062,0.0,0
114,1109.6173095703125,948.2021484375,0.0,0
114,1240.021484375,953.4105224609375,0.0,0
114,1082.3116455078125,976.3347778320312,0.0,0
114,1284.51171875,976.969482421875,0.0,0
114,1053.7572021484375,1027.129150390625,0.0,0
114,1220.12158203125,1048.224365234375,0.0,0
114,1167.950927734375,1056.86328125,0.0,0
114,1151.208984375,1107.94775390625,0.0,0
114,1196.6519775390625,1138.3524169921875,0.0,0
114,1512.7591552734375,1145.31103515625,0.0,0
114,994.0771484375,1153.513671875,0.0,0
114,1063.02783203125,1156.5926513671875,0.0,0
114,1492.04443359375,1156.37109375,0.0,0
114,971.4978637695312,1177.223876953125,0.0,0
114,1116.47314453125,1182.38671875,0.0,0
115,704.0,1.28125,0.0,3
115,728.3582763671875,20.6525936126709,0.0,0
115,339.679443359375,30.81072235107422,0.0,0
115,405.1574401855469,37.682621002197266,0.0,0
115,285.69122314453125,40.0054931640625,0.0,0
115,754.9136352539062,57.26570510864258,0.0,0
115,251.44110107421875,64.03884887695312,0.0,0
115,706.8952026367188,76.85517120361328,0.0,0
115,364.42950439453125,110.67814636230469,0.0,0
115,239.26333618164062,150.07150268554688,0.0,0
115,787.5298461914062,206.8816680908203,0.0,0
115,1323.7896728515625,232.62783813476562,0.0,0
115,1261.9454345703125,259.1105041503906,0.0,0
115,1303.332763671875,265.9439392089844,0.0,0
115,996.6317138671875,281.68280029296875,0.0,0
115,1326.962158203125,289.6656188964844,0.0,0
115,972.2035522460938,312.4369812011719,0.0,0
115,515.1961669921875,421.6924133300781,0.0,0
115,71.75806427001953,426.8274230957031,0.0,0
115,502.7979431152344,448.4616394042969,0.0,0
115,90.18695068359375,461.01910400390625,0.0,0
115,1158.4969482421875,474.8964538574219,0.0,0
115,917.7843627929688,474.87786865234375,0.0,0
115,1121.9296875,491.2010192871094,0.0,0
115,917.8604125976562,515.8092041015625,0.0,0
115,1123.419677734375,547.5718383789062,0.0,0
115,413.53607177734375,625.078369140625,0.0,0
115,1054.4317626953125,631.3512573242188,0.0,0
115,1339.9271240234375,625.6607666015625,0.0,0
115,937.64892578125,642.7446899414062,0.0,0
115,1314.0732421875,650.8322143554688,0.0,0
115,452.67364501953125,657.1534423828125,0.0,0
115,304.4314270019531,660.2111206054688,0.0,0
115,509.4691467285156,660.884765625,0.0,0
115,550.2269287109375,687.5079345703125,0.0,0
115,323.4069519042969,700.8037109375,0.0,0
115,949.3013916015625,698.716552734375,0.0,0
115,481.537353515625,697.987060546875,0.0,0
115,657.142578125,724.9185180664062,0.0,0
115,453.523681640625,737.4111328125,0.0,0
115,499.2881164550781,736.7379150390625,0.0,0
115,632.25244140625,753.4341430664062,0.0,0
115,337.2953186035156,759.2515869140625,0.0,0
115,577.6876831054688,761.69580078125,0.0,0
115,695.2674560546875,769.42724609375,0.0,0
115,1035.7373046875,775.8954467773438,0.0,0
115,542.1859130859375,786.6776733398438,0.0,0
115,1009.5906372070312,791.0798950195312,0.0,0
115,456.2475280761719,802.7213745117188,0.0,0
115,617.602294921875,818.397705078125,0.0,0
115,501.0495910644531,819.1434326171875,0.0,0
115,980.91015625,818.3787231445312,0.0,0
115,1080.6551513671875,848.4203491210938,0.0,0
115,975.7144775390625,845.7337036132812,0.0,0
115,1196.87255859375,857.9649047851562,0.0,0
115,1423.752197265625,866.0059204101562,0.0,0
115,509.91156005859375,879.229736328125,0.0,0
115,567.2211303710938,896.2706298828125,0.0,0
115,1018.7965087890625,904.16650390625,0.0,0
115,518.3737182617188,938.3682250976562,0.0,0
115,1304.813232421875,942.8781127929688,0.0,0
115,1110.879150390625,949.0487670898438,0.0,0
115,1239.4874267578125,954.396484375,0.0,0
115,1079.429931640625,972.5741577148438,0.0,0
115,1284.9149169921875,977.1439819335938,0.0,0
115,1052.838134765625,1026.0902099609375,0.0,0
115,1218.994140625,1046.325439453125,0.0,0
115,1165.66748046875,1051.501220703125,0.0,0
115,1152.6773681640625,1102.3128662109375,0.0,0
115,1197.6925048828125,1134.7252197265625,0.0,0
115,1065.1119384765625,1152.262939453125,0.0,0
115,1513.1617431640625,1144.947021484375,0.0,0
115,994.4634399414062,1152.6962890625,0.0,0
115,1492.3133544921875,1156.9979248046875,0.0,0
115,1119.28759765625,1181.9351806640625,0.0,0
115,972.5078735351562,1179.429443359375,0.0,0
116,703.015380859375,1.2307692766189575,0.0,3
116,728.2249145507812,19.607969284057617,0.0,0
116,340.6109313964844,32.682594299316406,0.0,0
116,404.37530517578125,37.59923553466797,0.0,0
116,287.48992919921875,39.80169677734375,0.0,0
116,756.9429931640625,53.73445510864258,0.0,0
116,251.52955627441406,62.69056701660156,0.0,0
116,711.8038940429688,76.19747924804688,0.0,0
116,363.7436828613281,109.38833618164062,0.0,0
116,238.40843200683594,148.867919921875,0.0,0
116,787.6929931640625,205.8086700439453,0.0,0
116,1324.9788818359375,233.17344665527344,0.0,0
116,1263.9708251953125,255.00396728515625,0.0,0
116,1303.142578125,265.1833190917969,0.0,0
116,995.5333251953125,283.51019287109375,0.0,0
116,1323.0333251953125,292.8698425292969,0.0,0
116,970.92041015625,313.3388366699219,0.0,0
116,518.1630859375,423.0261535644531,0.0,0
116,70.21339416503906,428.1635437011719,0.0,0
116,502.0845031738281,447.8403625488281,0.0,0
116,90.06687927246094,461.14093017578125,0.0,0
116,1157.4871826171875,476.74163818359375,0.0,0
116,915.3929443359375,475.85101318359375,0.0,0
116,1122.0274658203125,493.66876220703125,0.0,0
116,915.7173461914062,517.3275146484375,0.0,0
116,1121.474853515625,548.35986328125,0.0,0
116,415.10626220703125,623.1019897460938,0.0,0
116,1339.67919921875,627.899658203125,0.0,0
116,1054.583740234375,635.1631469726562,0.0,0
116,937.9887084960938,643.0735473632812,0.0,0
116,1311.8896484375,650.29345703125,0.0,0
116,453.61492919921875,655.6451416015625,0.0,0
116,508.32696533203125,659.5803833007812,0.0,0
116,305.9219055175781,660.1500854492188,0.0,0
116,551.7030639648438,686.2742919921875,0.0,0
116,326.44268798828125,698.6106567382812,0.0,0
116,479.96820068359375,698.8959350585938,0.0,0
116,950.6378173828125,700.8707885742188,0.0,0
116,657.1846923828125,723.8624877929688,0.0,0
116,450.9243469238281,736.0248413085938,0.0,0
116,498.5492248535156,737.9343872070312,0.0,0
116,632.4255981445312,753.254638671875,0.0,0
116,337.5775451660156,757.3411865234375,0.0,0
116,575.4342651367188,760.52294921875,0.0,0
116,694.341796875,768.2666625976562,0.0,0
116,1042.1728515625,777.2867431640625,0.0,0
116,540.4903564453125,787.6463623046875,0.0,0
116,1015.8444213867188,792.0203857421875,0.0,0
116,449.8213806152344,803.1098022460938,0.0,0
116,496.29998779296875,818.0555419921875,0.0,0
116,618.178466796875,817.739990234375,0.0,0
116,980.8739013671875,817.7612915039062,0.0,0
116,1081.9405517578125,848.307861328125,0.0,0
116,975.7293090820312,845.2045288085938,0.0,0
116,1196.45458984375,858.1375122070312,0.0,0
116,1421.921630859375,862.7577514648438,0.0,0
116,507.5520324707031,875.7747802734375,0.0,0
116,566.7276000976562,896.0719604492188,0.0,0
116,1018.214111328125,903.8984375,0.0,0
116,518.4198608398438,937.957763671875,0.0,0
116,1305.7845458984375,943.2767944335938,0.0,0
116,1113.7274169921875,948.372314453125,0.0,0
116,1238.09521484375,954.587646484375,0.0,0
116,1077.2476806640625,970.0955810546875,0.0,0
116,1284.8382568359375,979.8833618164062,0.0,0
116,1050.024658203125,1022.9825439453125,0.0,0
116,1217.4625244140625,1042.9296875,0.0,0
116,1163.805419921875,1047.435302734375,0.0,0
116,1152.3563232421875,1100.970458984375,0.0,0
116,1199.4945068359375,1132.68359375,0.0,0
116,1067.8665771484375,1149.71142578125,0.0,0
116,995.7899169921875,1150.3631591796875,0.0,0
116,1514.2757568359375,1145.490966796875,0.0,0
116,1493.485107421875,1155.6339111328125,0.0,0
116,1122.677490234375,1179.1368408203125,0.0,0
116,973.4720458984375,1179.294677734375,0.0,0
117,725.9066772460938,18.828643798828125,0.0,0
117,341.93792724609375,35.4919548034668,0.0,0
117,403.8111572265625,37.46261215209961,0.0,0
117,288.46826171875,39.71772384643555,0.0,0
117,756.0828247070312,51.818885803222656,0.0,0
117,252.9668426513672,62.01785659790039,0.0,0
117,714.1582641601562,77.48431396484375,0.0,0
117,361.37567138671875,110.1769790649414,0.0,0
117,236.79283142089844,146.5767059326172,0.0,0
117,787.2933349609375,205.134765625,0.0,0
117,1325.9837646484375,234.79234313964844,0.0,0
117,1265.8553466796875,251.4040069580078,0.0,0
117,1303.4464111328125,265.47320556640625,0.0,0
117,995.1371459960938,283.26629638671875,0.0,0
117,1318.33984375,293.7022705078125,0.0,0
117,969.380126953125,314.6846008300781,0.0,0
117,519.1410522460938,423.89422607421875,0.0,0
117,69.71428680419922,431.0657958984375,0.0,0
117,500.28656005859375,446.7119445800781,0.0,0
117,88.79200744628906,461.9380187988281,0.0,0
117,1157.35009765625,479.2060852050781,0.0,0
117,914.605712890625,476.1651916503906,0.0,0
117,1122.733642578125,493.90435791015625,0.0,0
117,915.8671264648438,517.2100830078125,0.0,0
117,1120.80810546875,548.6229858398438,0.0,0
117,417.8138427734375,623.0346069335938,0.0,0
117,1054.4495849609375,634.2660522460938,0.0,0
117,1339.6751708984375,628.7132568359375,0.0,0
117,938.6171875,643.1476440429688,0.0,0
117,1311.439453125,650.05126953125,0.0,0
117,454.8935546875,655.2199096679688,0.0,0
117,304.85284423828125,661.799072265625,0.0,0
117,510.924072265625,661.5401000976562,0.0,0
117,555.5191650390625,684.7672729492188,0.0,0
117,328.3536071777344,694.9009399414062,0.0,0
117,478.8611145019531,700.51806640625,0.0,0
117,951.0946655273438,702.40283203125,0.0,0
117,660.542724609375,725.2011108398438,0.0,0
117,447.86492919921875,736.7452392578125,0.0,0
117,496.95294189453125,737.9092407226562,0.0,0
117,633.4746704101562,752.0626220703125,0.0,0
117,337.5895080566406,756.22705078125,0.0,0
117,573.7949829101562,761.8331909179688,0.0,0
117,695.4488525390625,769.2655639648438,0.0,0
117,1045.9910888671875,777.3851928710938,0.0,0
117,539.9085693359375,787.0242919921875,0.0,0
117,1021.6873168945312,793.9966430664062,0.0,0
117,446.4298400878906,801.8360595703125,0.0,0
117,494.22637939453125,817.22900390625,0.0,0
117,980.0828247070312,816.329833984375,0.0,0
117,615.8427124023438,817.8308715820312,0.0,0
117,1081.6705322265625,847.6038208007812,0.0,0
117,980.2719116210938,845.005859375,0.0,0
117,1421.11474609375,860.6165161132812,0.0,0
117,1197.85009765625,858.23876953125,0.0,0
117,507.1116638183594,876.0694580078125,0.0,0
117,566.3651123046875,897.7313232421875,0.0,0
117,1018.65869140625,902.1112060546875,0.0,0
117,516.521728515625,938.555908203125,0.0,0
117,1306.3475341796875,943.2581176757812,0.0,0
117,1115.4461669921875,948.756103515625,0.0,0
117,1237.0654296875,957.0285034179688,0.0,0
117,1075.6466064453125,968.1583862304688,0.0,0
117,1284.0257568359375,981.9839477539062,0.0,0
117,1044.6827392578125,1020.9668579101562,0.0,0
117,1216.3583984375,1041.8519287109375,0.0,0
117,1161.4090576171875,1042.569580078125,0.0,0
117,1152.178955078125,1099.2659912109375,0.0,0
117,1203.3729248046875,1128.919677734375,0.0,0
117,1069.396240234375,1149.4287109375,0.0,0
117,996.02197265625,1150.4473876953125,0.0,0
117,1514.288330078125,1145.77783203125,0.0,0
117,1494.9547119140625,1157.490966796875,0.0,0
117,1126.24853515625,1178.7427978515625,0.0,0
117,974.257080078125,1178.6973876953125,0.0,0
118,725.7857055664062,17.95153045654297,0.0,0
118,403.0960693359375,37.02781295776367,0.0,0
118,341.9095153808594,36.90119171142578,0.0,0
118,288.714599609375,38.3997802734375,0.0,0
118,757.1416015625,50.443607330322266,0.0,0
118,253.62155151367188,60.800262451171875,0.0,0
118,716.5636596679688,78.44173431396484,0.0,0
118,358.2935485839844,110.7667007446289,0.0,0
118,237.64988708496094,144.7874755859375,0.0,0
118,788.596923828125,204.96592712402344,0.0,0
118,1328.830322265625,234.81039428710938,0.0,0
118,1267.11181640625,248.61102294921875,0.0,0
118,1305.7081298828125,263.6342468261719,0.0,0
118,994.7986450195312,283.3006591796875,0.0,0
118,1315.74560546875,293.83782958984375,0.0,0
118,968.259765625,315.934814453125,0.0,0
118,519.7340698242188,424.4603271484375,0.0,0
118,72.69035339355469,430.7935791015625,0.0,0
118,499.6885986328125,446.5628662109375,0.0,0
118,88.94241333007812,461.929443359375,0.0,0
118,916.4825439453125,474.58392333984375,0.0,0
118,1155.20849609375,481.23785400390625,0.0,0
118,1121.5989990234375,496.1618957519531,0.0,0
118,915.551025390625,517.2578735351562,0.0,0
118,1118.19873046875,550.4566650390625,0.0,0
118,421.8058166503906,622.7055053710938,0.0,0
118,1054.224853515625,635.7386474609375,0.0,0
118,1339.931640625,629.4658203125,0.0,0
118,937.3394775390625,642.7726440429688,0.0,0
118,1311.04248046875,649.3001098632812,0.0,0
118,456.04833984375,657.1104736328125,0.0,0
118,511.2027282714844,662.2571411132812,0.0,0
118,302.5146484375,663.6378784179688,0.0,0
118,330.54180908203125,689.765380859375,0.0,0
118,561.5352783203125,680.7882080078125,0.0,0
118,478.0811462402344,702.4085083007812,0.0,0
118,953.6087646484375,704.0347290039062,0.0,0
118,662.7786254882812,725.062744140625,0.0,0
118,446.0767517089844,738.2569580078125,0.0,0
118,497.29296875,737.5089721679688,0.0,0
118,634.7904663085938,749.30126953125,0.0,0
118,336.6124572753906,755.1102294921875,0.0,0
118,574.86279296875,761.7225341796875,0.0,0
118,697.008544921875,769.99755859375,0.0,0
118,1044.689697265625,773.7686767578125,0.0,0
118,539.45947265625,787.2261962890625,0.0,0
118,1025.888671875,795.3438720703125,0.0,0
118,440.92620849609375,800.7510986328125,0.0,0
118,492.9587707519531,816.5133056640625,0.0,0
118,981.0191040039062,816.317626953125,0.0,0
118,617.5405883789062,818.6344604492188,0.0,0
118,1084.2955322265625,846.0053100585938,0.0,0
118,975.8209228515625,844.2447509765625,0.0,0
118,1421.8521728515625,859.8049926757812,0.0,0
118,1199.489990234375,857.9094848632812,0.0,0
118,505.10125732421875,875.705078125,0.0,0
118,566.7088012695312,899.7428588867188,0.0,0
118,1021.8017578125,902.4734497070312,0.0,0
118,515.9696044921875,936.6473999023438,0.0,0
118,1306.4718017578125,944.9932250976562,0.0,0
118,1118.4593505859375,947.5167236328125,0.0,0
118,1239.0322265625,960.23828125,0.0,0
118,1074.8033447265625,964.9575805664062,0.0,0
118,1283.2469482421875,983.964111328125,0.0,0
118,1039.7353515625,1021.2863159179688,0.0,0
118,1155.4581298828125,1036.95751953125,0.0,0
118,1216.9488525390625,1042.525634765625,0.0,0
118,1153.839599609375,1093.81591796875,0.0,0
118,1204.985595703125,1126.1556396484375,0.0,0
118,1070.549560546875,1147.381591796875,0.0,0
118,1513.413818359375,1145.1551513671875,0.0,3
118,997.213134765625,1151.6170654296875,0.0,0
118,1495.549072265625,1157.865234375,0.0,0
118,1129.7313232421875,1177.3563232421875,0.0,0
118,975.2125854492188,1178.7412109375,0.0,0
119,725.799072265625,17.3804988861084,0.0,0
119,402.4544372558594,36.24683380126953,0.0,0
119,290.5059814453125,37.74211120605469,0.0,0
119,343.6195373535156,37.989654541015625,0.0,0
119,758.6918334960938,51.461631774902344,0.0,0
119,253.3046875,59.71614456176758,0.0,0
119,716.097412109375,79.57239532470703,0.0,0
119,354.91259765625,112.89159393310547,0.0,0
119,236.5754852294922,144.50765991210938,0.0,0
119,788.9943237304688,203.46197509765625,0.0,0
119,1330.142822265625,235.3130645751953,0.0,0
119,1268.808349609375,246.73260498046875,0.0,0
119,1306.4483642578125,263.2527770996094,0.0,0
119,992.9987182617188,282.2745056152344,0.0,0
119,1312.7183837890625,293.5087890625,0.0,0
119,967.1990356445312,317.0873107910156,0.0,0
119,519.1366577148438,423.0015563964844,0.0,0
119,72.92475891113281,431.5388488769531,0.0,0
119,499.1664123535156,444.6975402832031,0.0,0
119,88.3538818359375,461.5075988769531,0.0,0
119,916.5828857421875,475.6812438964844,0.0,0
119,1153.3836669921875,482.0693054199219,0.0,0
119,1120.397216796875,499.8154296875,0.0,0
119,916.0233154296875,517.1864013671875,0.0,0
119,1116.084228515625,553.5791015625,0.0,0
119,426.40875244140625,623.3878784179688,0.0,0
119,1340.2015380859375,630.1478881835938,0.0,0
119,1054.0753173828125,638.8095092773438,0.0,0
119,935.9656982421875,642.6414794921875,0.0,0
119,1311.5361328125,650.4775390625,0.0,0
119,457.5408935546875,658.9497680664062,0.0,0
119,299.5560607910156,665.4174194335938,0.0,0
119,513.0963134765625,664.447021484375,0.0,0
119,330.1844482421875,685.729248046875,0.0,0
119,564.6763305664062,678.450439453125,0.0,0
119,475.9252014160156,704.1856079101562,0.0,0
119,953.9865112304688,705.955322265625,0.0,0
119,664.3327026367188,723.7906494140625,0.0,0
119,442.4214172363281,737.4144287109375,0.0,0
119,497.4895324707031,737.8759765625,0.0,0
119,634.8956909179688,746.9988403320312,0.0,0
119,332.7601623535156,753.5027465820312,0.0,0
119,573.929443359375,760.9747314453125,0.0,0
119,699.193603515625,769.7506103515625,0.0,0
119,1047.4832763671875,772.5823974609375,0.0,0
119,539.5,787.1676025390625,0.0,0
119,1026.595703125,795.7247314453125,0.0,0
119,435.32513427734375,799.11474609375,0.0,0
119,489.4411315917969,814.2638549804688,0.0,0
119,618.7178955078125,818.7108764648438,0.0,0
119,978.9212036132812,815.9829711914062,0.0,0
119,1086.9830322265625,845.1105346679688,0.0,0
119,973.410400390625,843.0045776367188,0.0,0
119,1420.7847900390625,861.09716796875,0.0,0
119,1201.666015625,858.1451416015625,0.0,0
119,502.42193603515625,874.6632080078125,0.0,0
119,565.9869995117188,901.175537109375,0.0,0
119,1023.11474609375,901.3441772460938,0.0,0
119,514.8701782226562,937.821044921875,0.0,0
119,1305.23095703125,945.0067138671875,0.0,0
119,1119.490478515625,946.73779296875,0.0,0
119,1241.6156005859375,962.1253662109375,0.0,0
119,1074.4498291015625,964.1851196289062,0.0,0
119,1281.4892578125,984.3966064453125,0.0,0
119,1037.0584716796875,1020.72900390625,0.0,0
119,1152.5599365234375,1030.729248046875,0.0,0
119,1216.693359375,1041.7535400390625,0.0,0
119,1157.3651123046875,1084.681396484375,0.0,0
119,1207.315673828125,1123.7119140625,0.0,0
119,1070.5799560546875,1147.4747314453125,0.0,0
119,997.7467651367188,1149.4674072265625,0.0,0
119,1502.34375,1152.7901611328125,0.0,0
119,1131.3753662109375,1176.8436279296875,0.0,0
119,975.365234375,1177.31396484375,0.0,0
120,726.354248046875,17.732227325439453,0.0,0
120,401.0621032714844,34.50323486328125,0.0,0
120,289.0570983886719,36.47952651977539,0.0,0
120,343.69952392578125,39.74465560913086,0.0,0
120,759.5374755859375,52.431251525878906,0.0,0
120,252.3428955078125,56.140602111816406,0.0,0
120,717.0350341796875,80.4002685546875,0.0,0
120,352.4443359375,112.7925796508789,0.0,0
120,235.00111389160156,144.462646484375,0.0,0
120,788.3526611328125,203.87075805664062,0.0,0
120,1331.968505859375,236.13365173339844,0.0,0
120,1273.028564453125,245.1359100341797,0.0,0
120,1308.580322265625,263.2901611328125,0.0,0
120,994.2007446289062,283.76446533203125,0.0,0
120,1310.259033203125,294.1311340332031,0.0,0
120,966.8707885742188,318.2768249511719,0.0,0
120,517.6182250976562,423.7264404296875,0.0,0
120,71.04017639160156,430.28570556640625,0.0,0
120,497.1946105957031,444.65570068359375,0.0,0
120,85.5718765258789,460.9906311035156,0.0,0
120,917.9707641601562,475.5714416503906,0.0,0
120,1153.2310791015625,483.45965576171875,0.0,0
120,1119.1279296875,503.71856689453125,0.0,0
120,915.3223266601562,518.386474609375,0.0,0
120,1114.85986328125,558.0676879882812,0.0,0
120,430.7723388671875,623.5936279296875,0.0,0
120,1339.42578125,631.40966796875,0.0,0
120,1053.4432373046875,640.3171997070312,0.0,0
120,935.6475219726562,643.7265014648438,0.0,0
120,1310.431884765625,650.5460205078125,0.0,0
120,457.7101135253906,662.152587890625,0.0,0
120,298.240478515625,666.1873779296875,0.0,0
120,514.7794799804688,665.4171142578125,0.0,0
120,330.02813720703125,681.9505615234375,0.0,0
120,564.0720825195312,676.1625366210938,0.0,0
120,474.5735168457031,706.8340454101562,0.0,0
120,956.632080078125,708.5156860351562,0.0,0
120,665.82373046875,723.2490234375,0.0,0
120,438.125,737.8171997070312,0.0,0
120,497.3369445800781,737.9052734375,0.0,0
120,634.9921264648438,744.5400390625,0.0,0
120,329.49493408203125,751.4284057617188,0.0,0
120,575.5326538085938,761.130615234375,0.0,0
120,701.6575927734375,770.933837890625,0.0,0
120,1052.3121337890625,774.6203002929688,0.0,0
120,539.991943359375,786.5073852539062,0.0,0
120,1030.5716552734375,796.9652709960938,0.0,0
120,431.6067199707031,798.8698120117188,0.0,0
120,487.2737121582031,815.3916015625,0.0,0
120,974.7447509765625,814.3074340820312,0.0,0
120,621.21044921875,819.4732055664062,0.0,0
120,1090.7650146484375,844.2017211914062,0.0,0
120,973.1192016601562,842.7020263671875,0.0,0
120,1420.0296630859375,859.529296875,0.0,0
120,1202.2672119140625,857.82958984375,0.0,0
120,499.843505859375,875.5689697265625,0.0,0
120,567.040283203125,901.7113037109375,0.0,0
120,1024.2108154296875,899.886962890625,0.0,0
120,516.2327880859375,939.3961181640625,0.0,0
120,1304.7255859375,946.5499877929688,0.0,0
120,1122.1016845703125,947.0582885742188,0.0,0
120,1076.2525634765625,963.279052734375,0.0,0
120,1241.903564453125,964.3385620117188,0.0,0
120,1280.8880615234375,986.53173828125,0.0,0
120,1034.1136474609375,1019.81884765625,0.0,0
120,1144.6790771484375,1028.0743408203125,0.0,0
120,1215.142578125,1042.7578125,0.0,0
120,1158.864013671875,1078.832763671875,0.0,0
120,1210.810302734375,1120.193115234375,0.0,0
120,1074.4307861328125,1148.567138671875,0.0,0
120,999.7367553710938,1148.9776611328125,0.0,0
120,1501.8984375,1153.2672119140625,0.0,0
120,1133.6180419921875,1176.619873046875,0.0,0
120,975.3787841796875,1176.7655029296875,0.0,0
121,725.7005004882812,15.949275016784668,0.0,0
121,290.4961853027344,34.92616653442383,0.0,0
121,401.42730712890625,33.293365478515625,0.0,0
121,345.20416259765625,40.58924102783203,0.0,0
121,758.0012817382812,50.81841278076172,0.0,0
121,252.17630004882812,55.72888946533203,0.0,0
121,717.4534301757812,79.30821990966797,0.0,0
121,352.1739501953125,110.70130920410156,0.0,0
121,235.2845916748047,142.43638610839844,0.0,0
121,789.5477905273438,202.04556274414062,0.0,0
121,1334.255126953125,236.122802734375,0.0,0
121,1274.9095458984375,243.0271453857422,0.0,0
121,1310.677734375,263.4714660644531,0.0,0
121,992.5293579101562,283.5110778808594,0.0,0
121,1308.2119140625,293.3233947753906,0.0,0
121,966.9990234375,318.42242431640625,0.0,0
121,517.4984130859375,424.81976318359375,0.0,0
121,495.3536071777344,444.54315185546875,0.0,0
121,84.83267211914062,459.4100036621094,0.0,0
121,919.0107421875,474.5780944824219,0.0,0
121,1152.7845458984375,483.81640625,0.0,0
121,1117.5413818359375,505.57586669921875,0.0,0
121,915.198486328125,518.1572875976562,0.0,0
121,1111.524169921875,559.6431274414062,0.0,0
121,432.9705505371094,623.0174560546875,0.0,0
121,1338.53271484375,630.4236450195312,0.0,0
121,934.9595947265625,643.5990600585938,0.0,0
121,1053.7235107421875,641.6450805664062,0.0,0
121,1309.5108642578125,648.7369384765625,0.0,0
121,458.3722229003906,662.4736328125,0.0,0
121,296.5914001464844,664.8934936523438,0.0,0
121,517.245849609375,664.144775390625,0.0,0
121,329.7852783203125,676.8755493164062,0.0,0
121,565.5704956054688,672.8717651367188,0.0,0
121,474.3370056152344,707.4185180664062,0.0,0
121,956.2142333984375,709.1681518554688,0.0,0
121,666.1162109375,721.6091918945312,0.0,0
121,435.19598388671875,736.94921875,0.0,0
121,495.8612060546875,736.8722534179688,0.0,0
121,635.3925170898438,742.45166015625,0.0,0
121,326.23016357421875,747.6793212890625,0.0,0
121,576.495849609375,760.9192504882812,0.0,0
121,701.0510864257812,771.2163696289062,0.0,0
121,1054.036376953125,773.0126342773438,0.0,0
121,540.2396240234375,785.8523559570312,0.0,0
121,1033.339111328125,796.9595947265625,0.0,0
121,429.50543212890625,796.4593505859375,0.0,0
121,972.2855224609375,812.4063720703125,0.0,0
121,485.51171875,814.9020385742188,0.0,0
121,622.7928466796875,815.5805053710938,0.0,0
121,1093.8363037109375,842.4585571289062,0.0,0
121,972.4364624023438,840.4517822265625,0.0,0
121,1418.23095703125,857.8330078125,0.0,0
121,1205.15185546875,857.8018798828125,0.0,0
121,498.9005126953125,874.7879638671875,0.0,0
121,1025.634521484375,897.9242553710938,0.0,0
121,567.7943115234375,901.2633056640625,0.0,0
121,515.7271118164062,938.8446655273438,0.0,0
121,1124.2567138671875,944.3663330078125,0.0,0
121,1302.7935791015625,947.2763671875,0.0,0
121,1077.561767578125,962.849365234375,0.0,0
121,1246.5030517578125,969.255615234375,0.0,0
121,1281.8004150390625,988.813232421875,0.0,0
121,1032.9586181640625,1018.6126098632812,0.0,0
121,1138.45751953125,1026.168212890625,0.0,0
121,1213.720703125,1044.67041015625,0.0,0
121,1160.378173828125,1077.04638671875,0.0,0
121,1210.7965087890625,1118.05859375,0.0,0
121,1001.9801635742188,1145.114013671875,0.0,0
121,1077.217041015625,1148.8878173828125,0.0,0
121,1503.0657958984375,1153.6943359375,0.0,0
121,1135.2901611328125,1175.802001953125,0.0,0
121,977.88525390625,1174.5345458984375,0.0,0
122,723.9916381835938,14.913772583007812,0.0,0
122,401.7057189941406,31.65778923034668,0.0,0
122,289.3146057128906,35.27783966064453,0.0,0
122,345.8607177734375,40.88571548461914,0.0,0
122,754.5874633789062,48.84042739868164,0.0,0
122,249.70468139648438,55.31578826904297,0.0,0
122,720.3856811523438,80.24104309082031,0.0,0
122,350.84283447265625,109.77848052978516,0.0,0
122,234.12295532226562,142.10011291503906,0.0,0
122,790.9735717773438,200.90858459472656,0.0,0
122,1334.6383056640625,236.63502502441406,0.0,0
122,1276.5753173828125,241.97727966308594,0.0,0
122,1313.6124267578125,263.3391418457031,0.0,0
122,990.5946044921875,283.1351318359375,0.0,0
122,1308.687255859375,292.1278076171875,0.0,0
122,965.695068359375,319.32623291015625,0.0,0
122,514.7484741210938,424.4398193359375,0.0,0
122,79.12815856933594,428.3826599121094,0.0,0
122,496.4464416503906,446.3922119140625,0.0,0
122,83.4474105834961,460.541259765625,0.0,0
122,920.7929077148438,474.00885009765625,0.0,0
122,1153.5662841796875,483.50860595703125,0.0,0
122,1117.639892578125,506.7201843261719,0.0,0
122,915.185791015625,517.6939697265625,0.0,0
122,1111.5814208984375,559.6456909179688,0.0,0
122,434.7347717285156,621.7075805664062,0.0,0
122,1338.010498046875,631.5,0.0,0
122,934.451171875,642.4340209960938,0.0,0
122,1053.7808837890625,641.8992309570312,0.0,0
122,1308.9537353515625,647.8936157226562,0.0,0
122,458.3562316894531,662.7461547851562,0.0,0
122,297.1349182128906,664.1031494140625,0.0,0
122,330.70068359375,674.4659423828125,0.0,0
122,517.4103393554688,664.411865234375,0.0,0
122,567.9566650390625,671.0499267578125,0.0,0
122,957.0119018554688,710.5606079101562,0.0,0
122,472.2766418457031,709.2319946289062,0.0,0
122,667.9181518554688,719.7777709960938,0.0,0
122,432.0246887207031,736.2973022460938,0.0,0
122,635.8621826171875,741.5159912109375,0.0,0
